checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1024,5,2b_2ndPL.csv, scegliete,8.172522068023682,6.6975404024124146,1.474981665611267,1024
checkpoint-1024,6,2b_2ndPL.csv, confondete,8.01060926914215,6.6312477588653564,1.3793615102767944,1024
checkpoint-1024,7,2b_2ndPL.csv, approfittate,7.143627047538757,5.810718536376953,1.3329085111618042,1024
checkpoint-1024,8,2b_2ndPL.csv, dimenticate,13.376235008239746,10.180814743041992,3.195420265197754,1024
checkpoint-1024,9,2b_2ndPL.csv, preferite,12.459187507629395,11.292293548583984,1.1668939590454102,1024
checkpoint-1024,10,2b_2ndPL.csv, imparate,7.482091426849365,5.762876510620117,1.719214916229248,1024
checkpoint-1024,11,2b_2ndPL.csv, chiedete,11.998786926269531,10.183260917663574,1.815526008605957,1024
checkpoint-1024,12,2b_2ndPL.csv, battete,6.537829279899597,5.622021794319153,0.9158074855804443,1024
checkpoint-1024,1,3a_1stSg.csv, credo,8.236882209777832,4.656599044799805,3.5802831649780273,1024
checkpoint-1024,2,3a_1stSg.csv, penso,8.252036094665527,5.530240058898926,2.7217960357666016,1024
checkpoint-1024,3,3a_1stSg.csv, capisco,9.504987716674805,6.487449645996094,3.017538070678711,1024
checkpoint-1024,4,3a_1stSg.csv, accetto,9.636571884155273,9.186348915100098,0.4502229690551758,1024
checkpoint-1024,5,3a_1stSg.csv, apprezzo,12.109989166259766,10.114623069763184,1.995366096496582,1024
checkpoint-1024,6,3a_1stSg.csv, confermo,12.778008460998535,12.282114028930664,0.4958944320678711,1024
checkpoint-1024,7,3a_1stSg.csv, spero,10.077583312988281,7.0933380126953125,2.9842453002929688,1024
checkpoint-1024,8,3a_1stSg.csv, verifico,10.213652610778809,10.175065040588379,0.03858757019042969,1024
checkpoint-1024,9,3a_1stSg.csv, sento,10.329265594482422,6.9177398681640625,3.4115257263183594,1024
checkpoint-1024,10,3a_1stSg.csv, trovo,10.02009105682373,6.752377510070801,3.2677135467529297,1024
checkpoint-1024,11,3a_1stSg.csv, suggerisco,12.349853515625,10.94210433959961,1.4077491760253906,1024
checkpoint-1024,12,3a_1stSg.csv, imparo,9.204457998275757,7.153777599334717,2.05068039894104,1024
checkpoint-1024,1,3b_1stPL.csv, concordiamo,13.298078536987305,9.93830394744873,3.359774589538574,1024
checkpoint-1024,2,3b_1stPL.csv, apprezziamo,14.137579917907715,11.216249465942383,2.921330451965332,1024
checkpoint-1024,3,3b_1stPL.csv, condividiamo,11.72882080078125,9.150762557983398,2.5780582427978516,1024
